UMAP1,UMAP2,kmeans_cluster,is_noise
9.85,12.18,0,0
13.42,8.92,1,0
12.5,11.59,1,0
10.16,-3.47,0,0
8.24,13.4,0,0
11.56,12.81,0,0
9.58,12.33,0,0
10.55,14.53,0,0
13.28,-1.9,0,0
11.5,13.4,0,0
11.65,12.82,0,0
15.57,0.62,1,0
5.09,4.45,0,0
-2.98,-0.12,0,0
11.88,-0.07,1,0
8.39,12.83,0,0
11.66,-2.73,0,0
8.83,12.23,0,0
11.83,-5.01,0,0
-5.15,0.94,1,0
10.63,-1.78,0,0
12.49,-0.82,0,0
-4.78,-0.42,0,0
-4.5,2.85,1,0
13.92,1.23,1,0
9.34,-3.08,0,0
0.49,10.61,0,0
8.49,12.91,0,0
11.94,-2.68,0,0
12.43,-3.56,0,0
-1.69,10.42,0,0
-3.23,8.95,1,0
9.99,12.16,0,0
-2.94,0.66,0,0
12.47,-1.31,1,0
-1.89,9.3,1,0
13.82,10.19,1,0
11.1,-2.52,0,0
-1.78,1.85,1,0
9.35,-4.04,0,0
10.36,12.07,0,0
-4.05,5.13,1,0
9.62,12.73,0,0
9.75,13.75,0,0
0.83,5.84,0,0
11.47,-0.38,1,0
8.87,12.65,0,0
8.73,-2.32,0,0
-3.95,1.05,0,0
10.97,10.39,0,0
10.64,-4.2,0,0
14.15,13.26,1,0
9.34,-1.06,0,0
14.53,9.94,1,0
5.75,3.14,0,0
10.56,13.86,0,0
11.97,-1.6,0,0
12.12,-0.59,1,0
13.81,-3.07,1,0
12.45,10.05,0,0
-2.13,0.42,0,0
13.18,-0.74,1,0
14.68,-1.81,1,0
2.91,2.22,0,1
8.39,13.42,0,0
12.33,-2.55,0,0
10.12,-1.62,0,0
4.7,3.34,0,0
9.85,11.78,0,0
12.31,0.64,1,0
9.43,-1.32,0,0
13.41,12.28,1,0
12.18,-1.5,0,0
-4.49,11.83,0,0
11.56,12.65,0,0
14.37,-0.1,1,0
11.23,-1.85,0,0
12.48,-1.95,1,0
11.5,-3.08,0,0
11.51,13.81,0,0
-1.42,8.89,1,0
-5.1,0.48,1,0
9.63,-4.05,0,0
-2.29,12.92,0,0
12.38,-2.55,0,0
9.12,11.46,0,0
-5.06,-0.63,0,0
13.06,-1.53,1,0
10.85,12.98,0,0
2.27,2.98,0,0
12.55,10.37,1,0
-1.88,10.14,0,0
11.07,15.34,0,0
12.06,-1.16,0,0
6.73,7.55,0,1
-1.99,9.36,0,0
13.69,-2.85,1,0
-2.48,0.04,0,0
-3.15,-0.98,0,0
10.71,-1.77,0,0
14.24,14.03,1,0
13.05,-0.23,1,0
14.67,0.13,1,0
11.47,-3.1,0,0
16.25,10.07,1,0
-1.9,9.77,0,0
10.51,-5.42,0,0
9.21,12.34,0,0
-5.03,0.54,1,0
6.84,-3.87,0,0
-2.13,9.03,1,0
13.87,2.49,1,0
12.4,-2.82,1,0
11.75,13.46,0,0
-3.41,11.45,0,0
12.99,-0.78,1,0
8.09,12.31,0,0
9.73,13.34,0,0
13.53,9.51,1,0
11.02,13.25,0,0
-2.55,-0.51,0,0
-3.26,10.41,0,0
10.16,13.73,0,0
10.46,-1.5,0,0
11.26,-3.47,0,0
10.1,-2.39,0,0
-4.45,-0.74,0,0
13.55,-0.34,1,0
11.49,-3.41,0,0
-4.14,0.44,0,0
13.84,-2.13,1,0
-4.22,0.62,1,0
-0.61,8.44,1,0
10.51,14.21,0,0
7.45,-3.44,0,0
11.68,-2.49,0,0
12.07,10.53,1,0
-2.45,0.92,0,0
10.52,-2.79,0,0
-4.34,2.86,1,0
-2.28,3.23,1,0
9.35,13.01,0,0
-3.6,9.76,1,0
12.35,11.44,1,0
13.7,-0.06,1,0
-2.5,7.34,1,0
11.48,12.51,0,0
11.95,-0.44,1,0
9.1,12.95,0,0
8.95,-3.2,0,0
10.97,-2.07,0,0
-5.06,1.76,1,0
12.9,-2.84,1,0
13.45,-0.19,1,0
10.44,-0.98,0,0
11.27,12.76,0,0
-4.49,7.33,1,0
-3.84,-0.88,0,0
9.78,14.07,0,0
12.5,-1.28,1,0
-2.46,10.23,0,0
9.31,-3.09,0,0
-3.23,8.27,0,0
-1.02,9.0,1,0
-4.23,1.35,1,0
-2.75,2.89,1,0
9.4,12.95,0,0
10.67,-1.78,0,0
11.68,13.0,1,0
10.82,14.72,0,0
12.03,-0.94,1,0
11.77,-3.49,0,0
8.64,-4.32,0,0
11.34,-1.19,1,0
10.59,-4.54,0,0
10.67,-3.62,0,0
11.28,-1.25,0,0
9.21,-3.56,0,0
12.75,-2.38,0,0
-3.05,10.34,0,0
-5.01,3.51,1,0
12.17,12.44,0,0
10.81,11.17,0,0
11.28,15.83,1,0
15.06,11.38,1,0
9.08,12.2,0,0
12.75,-0.61,1,0
-2.94,9.04,0,0
11.51,13.48,0,0
-1.37,8.4,1,0
11.51,-2.6,0,0
-1.65,9.72,1,0
15.96,-0.32,1,0
11.3,-3.58,0,0
10.5,-4.02,0,0
9.4,14.15,0,0
11.12,-2.09,0,0
12.91,-0.4,1,0
12.49,12.28,1,0
12.04,11.56,1,0
10.82,13.14,0,0
-1.49,10.35,0,0
9.62,12.48,0,0
12.5,-2.44,0,0
-4.12,-0.96,0,0
12.95,11.66,1,0
11.7,-3.13,0,0
10.71,-3.48,0,0
12.1,-4.6,0,0
-4.74,1.76,1,0
14.73,-1.34,1,0
1.36,-1.25,0,1
9.75,-2.9,0,0
-4.06,0.37,1,0
-2.59,0.63,0,0
9.95,-1.81,0,0
11.28,-3.25,0,0
9.13,-1.99,0,0
14.28,12.11,1,0
10.52,-1.44,0,0
8.42,-0.85,0,0
-0.83,2.64,0,0
8.68,12.52,0,0
-1.68,0.81,0,0
15.91,13.35,1,0
13.29,-1.24,1,0
11.75,0.11,1,0
10.12,-2.76,0,0
12.02,-2.74,0,0
-3.23,10.5,0,0
13.8,-2.16,1,0
10.2,12.63,0,0
11.08,-1.42,0,0
11.91,-3.59,0,0
13.27,-1.35,1,0
9.51,-2.58,0,0
12.97,-2.36,1,0
10.72,-1.49,0,0
-3.62,10.47,0,0
11.93,-3.83,0,0
-1.68,-1.51,0,0
-4.83,0.52,1,0
11.13,9.91,0,0
-2.83,11.38,0,0
11.07,-2.96,0,0
-2.96,-0.57,0,0
-1.23,-1.31,0,0
10.66,12.44,0,0
10.99,13.59,0,0
-1.79,9.91,0,0
10.25,14.08,0,0
9.8,-3.4,0,0
8.63,-2.77,0,0
10.78,10.55,1,0
-3.0,8.55,1,0
-1.56,9.53,0,0
9.68,-2.99,0,0
12.7,14.67,1,0
9.64,11.66,0,0
13.27,-0.61,1,0
13.97,-1.27,1,0
8.05,-2.17,0,0
-2.96,0.73,0,0
12.92,-4.25,1,0
12.9,-3.16,1,0
12.1,-1.16,1,0
9.83,-4.22,0,0
10.56,13.59,0,0
-1.17,9.46,1,0
11.27,-1.74,0,0
11.14,-0.77,0,0
9.49,12.02,0,0
7.44,12.3,0,0
-3.8,0.68,1,0
10.72,11.12,1,0
-5.24,-0.26,0,0
-5.25,-0.01,0,0
9.04,12.44,0,0
9.86,-2.36,0,0
-4.35,-0.72,0,0
-3.66,12.53,0,0
10.75,10.24,1,0
9.51,-3.29,0,0
6.35,13.81,0,0
-3.99,10.51,0,0
9.91,12.96,0,0
10.55,14.01,0,0
12.74,-2.36,1,0
-1.16,10.52,0,0
11.7,-1.24,0,0
10.89,13.34,0,0
12.36,-1.68,0,0
10.69,-4.18,0,0
12.39,-0.65,1,0
13.95,0.09,1,0
13.33,-1.13,0,0
-3.31,-2.38,0,0
11.82,11.67,1,0
10.44,-3.63,0,0
-2.7,8.45,1,0
-3.38,2.03,1,0
6.7,3.59,0,0
11.53,-1.35,1,0
-3.18,1.12,1,0
-2.1,6.76,1,0
12.39,9.94,1,0
16.46,15.93,0,1
12.18,-1.65,1,0
10.52,13.67,0,0
14.48,-2.01,1,0
9.38,13.53,0,0
10.4,11.41,0,0
11.03,9.91,1,0
10.46,-1.91,0,0
9.06,13.51,0,0
10.0,12.49,0,0
11.81,-2.58,0,0
-3.31,-0.53,0,0
11.99,14.4,0,0
12.23,13.41,1,0
9.49,0.71,1,0
-1.22,0.49,0,0
10.58,-1.23,0,0
-0.4,10.39,0,0
9.19,9.03,0,0
12.12,11.33,1,0
12.66,-2.32,0,0
10.4,-3.81,0,0
10.33,13.71,0,0
-4.04,10.65,0,0
15.04,-0.21,1,0
-1.52,9.53,0,0
10.75,13.94,0,0
10.39,-3.6,0,0
14.44,1.91,1,0
10.13,13.19,0,0
0.05,8.48,1,0
-4.18,4.52,1,0
11.68,-4.4,0,0
-4.27,2.31,1,0
5.25,4.63,0,0
-1.72,8.81,1,0
-4.72,1.12,1,0
13.21,13.25,1,0
11.65,-1.0,1,0
13.46,1.82,1,0
11.78,12.67,1,0
9.15,-2.7,0,0
11.14,13.09,0,0
9.86,11.8,0,0
-2.87,9.81,0,0
9.55,15.24,0,0
12.53,-1.46,1,0
10.96,-3.44,0,0
12.51,12.61,1,0
12.74,-0.07,1,0
-1.65,1.2,0,0
-2.36,10.97,0,0
6.65,5.35,0,0
-3.7,5.18,1,0
13.53,-0.39,1,0
10.46,-1.71,0,0
10.66,-1.58,0,0
9.2,-2.4,0,0
14.15,-0.26,1,0
12.96,-1.42,1,0
9.2,-1.88,0,0
17.58,1.49,1,0
10.96,-3.84,0,0
-4.13,2.77,1,0
-1.79,10.07,0,0
10.26,12.97,0,0
9.76,-4.21,0,0
-3.39,2.4,1,0
-4.57,7.32,1,0
-6.15,3.58,1,0
-2.17,-0.41,0,0
-2.38,0.02,0,0
12.64,12.06,0,0
9.78,13.37,0,0
11.78,-0.23,1,0
10.4,-0.22,1,0
13.58,-0.47,1,0
12.77,-1.29,0,0
11.88,-3.38,0,0
10.37,-1.29,0,0
-1.23,9.0,1,0
12.18,-3.9,0,0
11.48,12.26,0,0
8.81,11.48,0,0
15.33,11.37,1,0
12.65,12.55,1,0
11.49,-0.81,1,0
14.39,-1.27,1,0
12.02,-0.74,1,0
13.63,11.0,1,0
13.26,-2.2,1,0
-1.62,9.47,0,0
11.42,-0.65,0,0
14.07,-2.21,1,0
-2.6,-1.16,0,0
13.42,-0.54,1,0
10.64,14.28,0,0
-2.23,-0.9,0,0
11.76,-0.6,1,0
9.4,-2.63,0,0
12.4,12.16,1,0
10.44,-3.54,0,0
9.87,-1.36,0,0
10.63,-3.27,0,0
-3.12,1.78,1,0
12.4,-0.62,1,0
13.27,-1.91,1,0
9.74,12.0,0,0
12.11,9.87,1,0
-4.08,1.56,1,0
9.19,-0.05,0,0
-2.77,9.09,1,0
11.55,-0.92,0,0
-2.32,-1.07,0,0
10.59,-3.6,0,0
13.58,-1.81,1,0
10.87,-1.36,0,0
-1.32,7.88,1,0
-4.47,0.08,1,0
12.74,11.48,1,0
10.43,14.8,0,0
12.42,12.26,1,0
7.49,-1.75,0,0
-3.05,3.68,1,0
4.74,6.46,0,0
10.94,12.54,1,0
10.33,-2.6,0,0
-5.54,5.3,1,0
11.79,12.71,1,0
12.27,-4.9,1,0
9.57,11.82,0,0
8.94,13.03,0,0
14.11,13.11,1,0
12.31,-1.5,1,0
7.71,14.71,0,0
11.31,10.6,1,0
7.21,-1.96,0,0
10.35,-2.83,0,0
9.34,-1.91,0,0
-1.79,0.82,1,0
12.67,-0.79,1,0
-4.2,-1.2,0,0
-1.58,10.82,0,0
-2.68,1.98,1,0
-2.4,-0.6,0,0
7.98,14.09,0,0
10.65,-3.6,0,0
-1.65,8.75,1,0
11.92,10.26,1,0
-2.53,-0.05,0,0
-0.47,10.43,0,0
9.09,-2.37,0,0
-1.74,9.81,0,0
10.4,-4.66,0,0
9.53,-2.27,0,0
9.33,12.19,0,0
-1.18,11.03,0,0
9.22,13.34,0,0
11.68,-3.06,0,0
-3.12,12.44,0,0
10.35,-1.03,0,0
-1.61,10.31,0,0
13.45,-3.06,1,0
10.83,13.53,0,0
10.39,-2.85,0,0
-2.01,-0.97,0,0
-1.58,8.97,1,0
-3.56,-0.35,0,0
10.82,11.55,0,0
10.92,9.68,1,0
-2.97,10.94,0,0
13.34,13.6,1,0
-4.83,1.43,1,0
8.83,-3.0,0,0
-2.61,1.44,1,0
10.12,-2.11,0,0
-1.36,10.37,0,0
9.59,11.33,0,0
-3.95,0.58,1,0
-3.33,0.59,0,0
11.87,-3.4,0,0
12.63,-0.12,1,0
14.49,12.96,1,0
-2.26,1.01,1,0
11.65,-3.34,0,0
11.5,-0.86,1,0
15.55,-2.73,1,0
-1.31,11.15,0,0
8.07,-0.66,0,0
10.94,14.22,0,0
-2.45,8.45,1,0
14.39,9.7,1,0
11.38,-1.48,0,0
10.65,-2.35,0,0
15.61,12.91,1,0
9.19,-2.42,0,0
10.78,11.48,0,0
10.44,-3.84,0,0
15.63,-1.73,1,0
11.91,-1.67,0,0
10.36,-4.43,0,0
13.26,11.13,1,0
10.19,-2.3,0,0
9.72,14.34,0,0
10.84,-1.09,0,0
11.55,14.35,0,0
12.29,-1.08,0,0
10.77,14.64,0,0
-4.55,2.18,1,0
12.87,-2.11,0,0
11.12,13.04,0,0
10.81,-1.43,0,0
-2.09,11.09,0,0
-2.05,1.32,1,0
8.63,13.87,0,0
9.43,10.97,1,0
11.31,14.82,0,0
8.89,13.65,0,0
14.27,-1.91,1,0
13.59,-2.18,1,0
10.11,-0.98,0,0
13.39,0.57,1,0
11.34,14.35,0,0
12.31,-2.32,1,0
11.73,-3.41,0,0
13.54,-1.77,1,0
9.27,12.8,0,0
-1.2,10.57,0,0
9.87,-1.84,0,0
12.24,-1.29,1,0
-3.13,0.87,1,0
14.37,-0.57,1,0
11.35,-2.77,0,0
8.31,12.06,0,0
11.17,-3.47,0,0
-3.85,11.06,0,0
-2.36,11.23,0,0
11.73,-2.93,0,0
14.58,-1.13,1,0
10.33,-2.01,0,0
10.84,-2.17,0,0
12.36,-1.28,0,0
10.18,-2.48,0,0
15.74,-1.61,1,0
11.31,-0.99,1,0
12.66,13.65,1,0
15.69,-0.8,1,0
8.38,12.95,0,0
8.15,-3.51,0,0
9.94,-0.24,0,0
10.89,-1.51,0,0
9.86,11.13,0,0
12.27,-2.84,0,0
-3.29,3.92,1,0
11.32,13.28,0,0
-2.74,-1.39,0,0
11.61,-1.71,0,0
11.38,-2.88,0,0
10.68,12.56,0,0
9.64,14.46,0,0
11.5,11.89,1,0
-0.93,9.92,1,0
10.73,-1.77,0,0
10.63,-2.16,0,0
8.34,14.07,0,0
8.21,-2.1,0,0
10.47,13.93,0,0
1.25,1.96,0,0
-4.26,0.8,1,0
14.41,10.91,1,0
-3.31,8.91,0,0
15.54,10.1,1,0
9.74,-2.89,0,0
10.5,13.95,0,0
12.12,-1.39,0,0
10.96,13.55,0,0
12.27,0.97,1,0
-5.32,5.26,1,0
-4.0,-1.28,0,0
-1.83,4.9,1,0
-4.04,1.65,1,0
-3.34,10.29,0,0
-0.78,9.66,1,0
11.22,-2.23,0,0
-5.42,-0.37,0,0
-1.23,8.3,1,0
-1.63,-0.59,0,0
12.83,-0.35,1,0
10.69,-1.81,0,0
9.18,-0.77,0,0
11.07,-1.44,0,0
11.49,12.61,0,0
14.24,-1.18,1,0
10.12,-2.36,0,0
7.46,10.44,0,0
12.71,-0.74,1,0
9.76,-1.7,0,0
10.34,-1.73,0,0
7.9,13.39,0,0
13.07,-2.12,1,0
13.41,-1.99,1,0
-4.46,0.96,1,0
-3.62,9.72,0,0
14.49,13.48,0,0
-5.17,0.23,0,0
11.1,11.76,0,0
10.98,15.21,0,0
-3.19,-2.44,0,0
11.55,-3.32,0,0
11.42,11.83,1,0
10.56,-2.4,0,0
-1.7,8.44,0,0
-3.01,2.49,1,0
9.7,-2.42,0,0
9.52,15.36,0,0
-2.3,9.45,1,0
11.51,-1.07,1,0
8.83,13.03,0,0
13.91,-1.17,1,0
11.36,-0.77,0,0
10.21,11.48,0,0
9.53,15.08,0,0
-4.19,-0.88,0,0
9.85,-1.38,0,0
11.67,12.48,0,0
12.3,9.83,1,0
11.72,-1.64,0,0
-1.33,10.05,0,0
-1.89,0.14,0,0
16.56,-0.14,1,0
10.43,-1.52,0,0
-3.97,-1.18,0,0
9.12,12.88,0,0
-2.3,2.57,1,0
-4.29,0.08,0,0
-3.44,6.62,1,0
14.27,-0.1,1,0
-1.17,10.01,0,0
-2.49,0.93,1,0
8.75,-3.37,0,0
-2.36,8.01,1,0
11.97,-2.02,0,0
9.6,-2.11,0,0
12.28,-1.51,0,0
-4.79,6.71,1,0
12.14,0.89,1,0
-0.58,11.16,0,0
10.6,-1.68,0,0
12.82,-2.35,1,0
-1.63,0.99,0,0
-3.64,8.84,0,0
10.18,12.56,0,0
12.71,10.74,1,0
-3.27,0.66,0,0
12.0,-2.65,0,0
12.54,-1.17,0,0
10.65,13.13,0,0
10.13,-3.37,0,0
10.7,14.23,0,0
10.22,-3.89,0,0
-1.85,-0.24,0,0
5.94,3.58,0,0
12.59,-0.64,1,0
9.4,-1.87,0,0
13.56,9.33,1,0
9.03,-2.7,0,0
-4.55,0.08,0,0
6.86,5.55,0,0
10.6,-1.36,1,0
8.71,13.6,0,0
13.13,-2.71,1,0
12.04,10.04,1,0
-3.98,7.55,1,0
10.79,14.6,0,0
12.66,0.29,1,0
7.62,-3.53,0,0
10.48,13.46,0,0
13.59,1.08,0,0
-2.96,0.88,1,0
11.06,-3.82,0,0
9.15,-2.59,0,0
10.02,12.58,0,0
9.34,14.16,0,0
-5.25,1.98,1,0
-3.2,6.96,1,0
-2.2,-1.96,0,0
-3.37,2.16,1,0
-2.81,1.03,0,0
-3.55,0.25,0,0
-1.28,8.78,1,0
11.51,2.09,1,0
-2.26,-0.17,1,0
-5.05,1.4,1,0
-3.34,0.45,0,0
-2.86,2.88,1,0
9.39,13.88,0,0
12.46,-5.12,0,0
-0.47,-0.17,1,0
9.9,-3.26,0,0
-2.07,1.06,1,0
11.0,-2.15,0,0
10.95,-0.73,0,0
11.85,-1.3,0,0
-0.07,8.13,1,0
10.19,-0.0,0,0
9.68,-2.04,0,0
12.67,12.27,1,0
13.9,12.83,1,0
12.04,-2.17,0,0
-1.28,9.29,1,0
9.64,12.64,0,0
-2.74,-0.45,0,0
16.05,0.21,1,0
10.54,-2.14,0,0
9.2,-1.8,0,0
-1.16,10.1,0,0
10.73,-1.8,0,0
13.34,-0.37,1,0
13.67,0.28,1,0
9.73,-2.26,0,0
-3.7,0.35,1,0
11.42,-3.58,0,0
11.41,-3.1,0,0
10.72,0.15,1,0
-0.9,10.5,0,0
-2.98,-0.26,0,0
9.48,-2.37,0,0
11.73,11.17,1,0
9.47,12.25,0,0
13.08,-1.85,1,0
9.42,13.38,0,0
10.72,9.01,1,0
12.98,-2.32,1,0
11.56,-2.78,0,0
14.12,12.02,0,0
9.28,-2.98,0,0
12.94,-1.99,0,0
-2.55,9.22,1,0
10.52,-2.87,0,0
10.4,11.27,0,0
9.93,-3.02,0,0
12.22,11.69,1,0
9.88,-4.62,0,0
-3.95,3.81,1,0
10.18,12.47,0,0
14.44,11.5,1,0
10.53,-3.38,0,0
-5.09,2.14,1,0
9.74,12.39,0,0
-3.49,0.94,1,0
9.38,12.71,0,0
10.69,11.93,1,0
8.54,-1.99,0,0
11.17,11.17,1,0
10.72,11.05,1,0
-3.65,7.52,1,0
11.68,-0.83,0,0
-4.11,2.75,1,0
11.44,-2.99,0,0
-2.09,10.15,0,0
-3.35,7.01,1,0
11.93,-2.63,1,0
11.52,-2.8,0,0
13.37,-0.52,1,0
10.71,-2.31,0,0
-1.86,9.34,0,0
10.91,-1.7,0,0
-3.17,10.34,0,0
11.32,10.64,1,0
13.85,0.21,1,0
9.7,-3.13,0,0
11.08,-2.22,0,0
9.69,-3.68,0,0
-3.82,1.18,1,0
10.54,13.92,0,0
13.22,-2.58,1,0
-3.86,11.19,0,0
13.91,-0.82,1,0
12.45,13.45,1,0
11.58,-1.72,0,0
-1.2,2.74,0,0
11.04,12.89,0,0
8.48,13.35,0,0
-4.02,5.67,1,0
10.73,12.56,0,0
5.21,4.33,0,0
12.52,9.9,1,0
11.09,-1.61,0,0
-2.14,7.83,1,0
17.27,13.23,1,1
10.26,-2.35,0,0
10.88,13.92,0,0
11.91,-2.64,1,0
-2.38,10.49,1,0
10.02,13.75,0,0
15.44,1.52,1,0
-2.06,2.13,1,0
11.45,0.11,1,0
17.15,0.08,1,0
9.12,13.01,0,0
11.0,-1.97,0,0
-2.35,1.24,1,0
10.6,12.02,0,0
10.4,-3.6,0,0
8.67,-3.82,0,0
8.47,-2.58,0,0
10.22,12.22,0,0
11.39,-3.35,0,0
-1.84,1.28,1,0
13.26,-0.58,1,0
-2.96,-0.88,0,0
10.26,-0.07,1,0
-1.98,-0.85,0,0
-4.56,0.33,1,0
13.24,6.93,1,1
-3.04,-0.47,0,0
8.57,-2.01,0,0
-2.12,9.33,1,0
-1.41,10.31,1,0
10.57,12.25,0,0
10.73,-1.43,0,0
12.44,-2.49,0,0
11.54,12.57,1,0
-2.46,0.76,1,0
11.64,-2.91,0,0
-2.5,0.29,0,0
8.19,13.09,0,0
-0.87,11.05,0,0
5.03,4.4,0,0
9.65,12.26,0,0
10.23,-4.61,0,0
12.65,-1.86,0,0
-6.7,1.45,1,0
-3.06,-0.02,0,0
-2.24,-0.46,0,0
-2.43,10.95,0,0
7.57,14.19,0,0
10.68,13.38,0,0
8.67,13.05,0,0
-3.16,1.74,1,0
9.13,12.87,0,0
-3.94,2.25,1,0
14.2,9.52,1,0
9.07,13.43,0,0
14.16,-2.58,1,0
11.84,-2.64,0,0
12.97,10.85,1,0
-3.33,10.18,0,0
-4.09,-0.5,0,0
-3.84,9.45,0,0
-1.94,10.31,0,0
12.5,-1.42,1,0
-0.58,10.12,1,0
10.75,13.9,0,0
11.61,-2.8,0,0
11.69,10.23,1,0
-4.42,8.08,1,0
9.77,12.77,0,0
-2.47,-0.09,0,0
9.82,10.83,0,0
-1.65,10.4,1,0
-3.82,1.11,1,0
-2.43,2.89,1,0
14.28,-1.8,1,0
13.17,-1.66,1,0
-4.02,0.44,0,0
-5.02,1.18,1,0
14.6,11.49,1,0
-2.83,0.1,0,0
-2.34,1.92,1,0
-2.91,-0.08,0,0
13.12,15.17,0,0
-2.53,10.95,0,0
9.88,-2.85,0,0
12.12,-2.88,0,0
9.09,-1.13,0,0
12.21,12.48,1,0
10.03,-2.29,0,0
14.14,-1.75,1,0
13.03,-2.07,1,0
10.01,-2.44,0,0
-1.55,11.75,0,0
10.2,-3.03,0,0
-3.88,1.73,1,0
-4.17,10.39,0,0
13.41,9.56,1,0
11.41,10.41,1,0
-4.29,-2.18,0,0
15.13,12.53,1,0
12.83,-1.62,1,0
8.69,-3.17,0,0
10.17,13.82,0,0
-1.25,8.77,1,0
9.07,13.52,0,0
15.86,0.84,1,0
10.08,-2.29,0,0
9.44,-2.27,0,0
12.61,14.17,0,0
14.47,-0.48,1,0
9.88,13.1,0,0
12.87,10.63,1,0
16.23,9.42,1,0
-2.82,9.67,0,0
-2.31,-0.33,0,0
10.88,7.4,1,0
7.31,12.73,0,0
10.71,-1.34,0,0
14.65,0.57,1,0
12.82,-2.1,1,0
11.13,13.42,0,0
11.0,13.63,0,0
10.48,-3.61,0,0
10.79,-3.07,0,0
10.62,-1.85,0,0
-0.97,8.6,1,0
13.52,9.58,1,0
-3.51,10.11,0,0
11.36,13.24,0,0
13.94,-0.43,1,0
12.35,-2.44,1,0
12.02,0.49,1,0
8.08,12.36,0,0
11.39,13.59,0,0
12.53,-3.77,1,0
-5.22,1.02,1,0
11.5,-5.11,0,0
-3.66,10.42,0,0
-4.32,10.52,1,0
-3.47,-0.22,0,0
13.27,-1.83,1,0
4.77,3.61,0,0
13.2,-1.2,1,0
11.13,-4.25,0,0
8.6,12.88,0,0
12.89,12.54,1,0
8.91,-2.23,0,0
13.15,10.82,1,0
10.25,12.4,0,0
13.59,10.24,1,0
13.01,-2.23,1,0
-2.91,8.84,1,0
14.15,10.6,1,0
-3.15,5.07,1,0
9.66,-1.96,0,0
-3.38,-0.09,0,0
12.02,-2.37,0,0
-3.96,1.02,1,0
9.26,-2.76,0,0
10.77,13.49,0,0
-1.81,8.35,1,0
10.51,12.75,0,0
9.51,-2.55,0,0
14.98,-1.03,1,0
9.08,-1.83,0,0
-2.44,9.82,1,0
10.78,14.15,0,0
10.27,-1.95,0,0
9.86,-1.92,0,0
-3.78,3.74,1,0
-5.25,5.7,1,0
10.87,11.87,0,0
12.79,-1.51,0,0
12.54,-0.78,1,0
10.29,11.54,0,0
8.47,13.55,0,0
9.56,-2.69,0,0
-3.59,0.31,0,0
-4.78,-0.71,1,0
11.59,-3.1,0,0
9.9,-1.73,0,0
11.33,13.44,0,0
-4.59,-2.03,0,0
-1.63,9.78,0,0
-3.6,9.36,1,0
-3.49,11.51,0,0
-2.55,0.99,1,0
13.09,13.2,1,0
-1.71,6.71,1,0
9.79,-2.97,0,0
13.22,-0.1,1,0
2.7,5.84,0,0
11.0,-4.18,0,0
13.61,9.56,1,0
13.16,15.33,0,0
-2.8,9.33,1,0
-2.53,0.18,1,0
13.66,-1.72,1,0
-1.71,8.87,1,0
7.41,0.88,0,1
9.0,-1.02,0,0
11.72,-2.45,0,0
-2.27,0.11,0,0
-2.32,8.16,1,0
11.59,-2.86,0,0
11.07,12.23,0,0
9.21,-2.77,0,0
10.81,11.24,0,0
-1.32,-1.12,0,0
12.48,-0.95,0,0
16.14,2.32,1,0
11.24,10.79,1,0
-4.17,0.91,1,0
11.41,-3.2,0,0
8.84,-3.17,0,0
-4.11,0.49,1,0
-2.52,0.55,0,0
11.85,-1.19,1,0
-1.01,8.95,1,0
-5.92,-0.17,1,0
8.91,-2.52,0,0
10.56,-2.67,0,0
10.41,11.46,0,0
10.29,11.54,0,0
13.28,1.25,1,0
9.61,11.33,0,0
-3.78,6.58,1,0
8.95,-3.01,0,0
14.27,-1.02,1,0
10.07,-2.11,0,0
11.97,-2.27,0,0
10.7,-0.47,1,0
-4.09,-1.52,0,0
12.4,-2.93,0,0
11.32,-2.25,0,0
10.01,13.23,0,0
12.65,12.41,1,0
13.2,-1.48,1,0
-4.33,3.02,1,0
9.37,-2.55,0,0
15.19,-0.89,1,0
10.81,-1.81,0,0
10.59,-1.79,0,0
12.41,-0.92,1,0
11.54,-3.16,0,0
12.59,12.88,1,0
14.34,-1.48,1,0
9.94,13.5,0,0
8.41,-2.48,0,0
10.38,-1.84,0,0
-2.92,0.57,0,0
13.36,-4.15,1,0
-4.93,-0.88,0,0
10.12,-3.51,0,0
13.28,13.44,1,0
8.98,-2.18,0,0
-1.65,9.81,0,0
11.68,12.85,1,0
13.97,11.05,1,0
-0.56,7.66,1,0
13.38,12.8,1,0
13.85,11.45,1,0
9.12,-4.11,0,0
7.55,-3.04,0,0
10.9,-1.12,0,0
9.41,13.67,0,0
9.64,12.28,0,0
9.01,12.94,0,0
13.37,-2.38,1,0
8.58,14.82,0,0
9.44,-2.0,0,0
11.54,13.18,0,0
10.0,12.48,0,0
-2.67,1.0,0,0
9.77,12.81,0,0
10.64,-1.81,0,0
8.18,-1.89,0,0
-1.57,10.08,0,0
7.79,10.85,0,0
-1.78,-0.62,0,0
11.99,-1.04,0,0
10.38,-2.28,0,0
-2.62,8.25,1,0
-2.44,-1.42,0,0
-2.79,9.33,1,0
-4.96,-0.9,0,0
8.12,14.94,0,0
12.29,-0.39,1,0
10.16,11.73,0,0
10.59,13.66,0,0
12.44,-3.49,1,0
9.11,13.32,0,0
9.47,12.74,0,0
10.31,14.04,0,0
14.71,13.98,1,0
-2.05,3.12,1,0
12.63,12.61,1,0
11.6,-2.91,0,0
12.19,-3.7,0,0
10.94,13.11,0,0
9.42,13.19,0,0
11.13,14.98,0,0
10.76,12.42,0,0
